Country Code;Country Label;City;Location;Coordinates;Pollutant;Value;Unit;Last Updated;Source Name
;;;;-6.09657,106.96135;;72.04;;2024-04-24T01:59:28Z;
;;;;20.230746944444,-99.214248888889;;22.9900395605299;;2026-01-19T08:00:00Z;
;;;;35.528793,129.326001;;9999.0;;2025-04-30T01:00:00Z;
;;;;39.580890000000004,118.09279;;41.0;;2021-08-09T11:00:00Z;
;;;;51.90261988694185,4.46387562575586;;65.3115005493164;;2025-01-13T23:00:00Z;
;;;;49.36972,-121.49944;;5.0;;2026-01-19T08:00:00Z;
;;;;36.68854999981516,-6.117240000357127;;2.08;;2026-01-19T05:00:00Z;
;;;;44.44404699999999,20.696033;;56.844833333333;;2025-12-02T19:00:00Z;
;;;;44.873952,20.446585;;44.074333333333;;2025-12-02T19:00:00Z;
;;;;47.69194399989986,16.575008000409312;;31.4277744;;2026-01-19T07:00:00Z;
;;;;31.680900000000005,118.4918;;92.0;;2021-08-09T11:00:00Z;
;;;;34.6781,112.4388;;21.0;;2021-08-09T11:00:00Z;
;;;;43.94091,-84.03619;;0.8363095298409462;;2024-03-09T19:00:00Z;
;;;;33.6292,-111.676903;;27.0;;2026-01-19T08:00:00Z;
;;;;22.98928311,120.21947897;;83.0;;2026-01-19T09:00:00Z;
;;;;34.46,108.71080000000002;;45.0;;2021-08-09T11:00:00Z;
;;;;34.89929999999999,112.57359999999998;;30.0;;2021-08-09T11:00:00Z;
;;;;30.7555,108.4319;;7.0;;2021-08-09T11:00:00Z;
;;;;30.522500000000004,104.0578;;51.0;;2021-08-09T11:00:00Z;
;;;;53.318796,7.341371;;57.25;;2025-01-13T23:00:00Z;
;;;;43.39872999999852,6.075611000197524;;23.9;;2025-02-16T20:00:00Z;
;;;;37.394327,126.956859;;40.0;;2026-01-19T08:00:00Z;
;;;;5.326369948602411,-4.024256678312857;;30.0;;2026-01-14T10:00:00Z;
;;;;35.2271,-80.8431;;14.375;;2025-01-13T23:00:00Z;
;;;;36.06369999999999,114.4705;;56.0;;2021-08-09T11:00:00Z;
;;;;44.42999999979392,26.13999999967507;;22.37111;;2024-07-30T10:00:00Z;
;;;;52.40139000019726,13.060160000191525;;29.0;;2026-01-19T05:00:00Z;
;;;;37.58495299999999,127.094283;;27.0;;2026-01-19T08:00:00Z;
;;;;24.8207389,93.9423085;;0.0;;2025-09-07T01:45:00Z;
;;;;36.484771,127.729903;;47.0;;2026-01-19T08:00:00Z;
;;;;18.129044618992815,99.20212951372334;;63.53928565979004;;2025-01-13T23:00:00Z;
;;;;22.789600000000004,113.53420000000001;;20.0;;2021-08-09T11:00:00Z;
;;;;38.98080000029661,-1.8451999998944626;;14.0;;2026-01-18T18:00:00Z;
;;;;41.159720816715065,27.84325462710665;;36.409;;2023-08-15T06:00:00Z;
;;;;52.449295000228396,16.99963400043101;;52.2;;2026-01-19T06:00:00Z;
;;;;49.151409999864065,20.289486000204338;;10.53;;2026-01-01T00:00:00Z;
;;;;21.869985,85.167016;;44.01;;2026-01-10T03:15:00Z;
;;;;41.644454,-71.502277;;23.028448581695557;;2025-01-13T23:00:00Z;
;;;;20.9883,105.8549;;11.1;;2024-03-01T04:00:00Z;
;;;;46.15438888864075,16.83666111068171;;44.1;;2026-01-18T10:00:00Z;
;;;;34.5643,127.4918;;115.0;;2024-06-13T20:00:00Z;
;;;;35.154292,128.979342;;60.0;;2026-01-19T08:00:00Z;
;;;;50.433493000157334,16.65365999960197;;18.5;;2026-01-19T06:00:00Z;
;;;;21.8749,112.0125;;34.0;;2021-08-09T11:00:00Z;
;;;;35.9729798,128.9376783;;58.0;;2026-01-19T08:00:00Z;
;;;;35.325306000000005,129.178434;;16.0;;2025-07-30T00:00:00Z;
;;;;-34.579759917069,-70.989685186508;;66.0;;2026-01-19T06:00:00Z;
;;;;37.649034,126.675064;;40.0;;2026-01-19T08:00:00Z;
;;;;51.2774329998952,6.74429100016477;;11.645;;2026-01-19T05:00:00Z;
;;;;36.780177,126.455459;;24.0;;2026-01-19T08:00:00Z;
;;;;35.728611,127.13611100000001;;29.0;;2026-01-19T08:00:00Z;
;;;;-14.087046,-72.106363;;2.0;;2025-12-04T00:00:00Z;
;;;;20.6486,105.8204;;1.0;;2024-10-02T18:00:00Z;
;;;;44.419999999965924,26.0700000001739;;-1.0;;2024-06-14T14:00:00Z;
;;;;40.56067000033697,-3.6256199999109904;;4.0;;2026-01-19T06:00:00Z;
;;;;35.80491,126.891416;;27.0;;2026-01-19T08:00:00Z;
;;;;45.8364300000487,13.501119999650719;;11.25;;2026-01-18T10:00:00Z;
;;;;47.40489,8.60848;;6.603720227877299;;2024-03-09T19:00:00Z;
;;;;35.83433,128.541083;;50.0;;2026-01-19T08:00:00Z;
;;;;19.355492,98.436671;;127.7502981821696;;2024-03-09T19:00:00Z;
;;;;35.156651000000004,126.889699;;28.0;;2026-01-19T08:00:00Z;
;;;;35.9972932,129.4057291;;51.0;;2026-01-19T08:00:00Z;
;;;;37.527800000000006,126.7967;;43.0;;2026-01-19T08:00:00Z;
;;;;35.12322,126.76867;;31.0;;2026-01-19T08:00:00Z;
;;;;48.00051250197728,-122.72347076427964;;4.982142845789592;;2025-01-13T23:00:00Z;
;;;;37.473818,126.643199;;34.0;;2026-01-19T08:00:00Z;
;;;;35.503138,129.418334;;55.0;;2026-01-19T08:00:00Z;
;;;;35.6971,126.55916;;42.0;;2026-01-19T08:00:00Z;
;;;;35.534671,129.307806;;9999.0;;2026-01-19T08:00:00Z;
;;;;39.118454767293116,-94.67431234505865;;24.75148804982503;;2024-05-16T03:00:00Z;
;;;;45.34407799985646,4.8074809998352706;;12.8;;2026-01-18T10:00:00Z;
;;;;21.0327,105.8329;;50.0;;2024-01-31T00:00:00Z;
;;;;42.10976,-86.48002;;4.540178537368774;;2024-06-11T18:00:00Z;
;;;;48.78270500006217,18.628133000095442;;11.875;;2026-01-01T00:00:00Z;
;;;;43.659099999923704,-7.363199999918865;;1.0;;2026-01-19T05:00:00Z;
;;;;36.61322619999999,127.4686138;;41.0;;2026-01-19T08:00:00Z;
;;;;36.688131,126.739314;;33.0;;2026-01-19T08:00:00Z;
;;;;12.75573100747808,101.22385802114438;;105.20466295878093;;2025-01-13T23:00:00Z;
;;;;8.265338492002899,98.80838059044652;;35.30848185221354;;2025-01-01T21:00:00Z;
;;;;23.04562013,120.44583156;;64.0;;2026-01-13T10:00:00Z;
;;;;35.077711,128.784773;;9999.0;;2026-01-19T08:00:00Z;
;;;;37.275324,127.113744;;30.0;;2026-01-19T08:00:00Z;
;;;;34.965927,127.794191;;38.0;;2026-01-19T08:00:00Z;
;;;;39.57269999997124,2.7031000003297017;;11.0;;2026-01-18T10:00:00Z;
;;;;34.8419256,127.34777770000001;;34.0;;2026-01-19T08:00:00Z;
;;;;46.15750839367566,15.053950465081174;;28.0;;2026-01-19T08:00:00Z;
;;;;34.766301,127.657507;;30.0;;2026-01-19T08:00:00Z;
;;;;-34.0467846944686,151.1229561199615;;3.9952380855878196;;2024-12-26T22:00:00Z;
;;;;35.221729,128.69825;;30.0;;2026-01-19T08:00:00Z;
;;;;-6.386604881271759,106.82669253666032;;60.24166679382324;;2024-09-04T05:00:00Z;
;;;;35.850801,129.207344;;51.0;;2026-01-19T08:00:00Z;
;;;;45.654999999686844,10.200830000280735;;22.3920822;;2026-01-18T10:00:00Z;
;;;;44.42999999979392,26.090000000031374;;8.227525;;2024-07-30T11:00:00Z;
;;;;37.4898188,127.98289339999998;;49.0;;2026-01-19T08:00:00Z;
;;;;32.819017,35.009236;;31.0;;2024-06-02T05:05:00Z;
;;;;-29.339544,31.374692;;7.936904748280843;;2024-03-09T19:00:00Z;
;;;;39.118454767293116,-94.67431234505865;;4.148065427939097;;2024-03-09T19:00:00Z;
;;;;37.97010999996509,1.1276900002455394;;22.77;;2024-08-30T21:00:00Z;
;;;;44.54999999984533,26.0700000001739;;8.021388;;2024-07-30T10:00:00Z;
;;;;34.950357,127.48718899999999;;44.0;;2026-01-19T08:00:00Z;
;;;;36.527029,127.370516;;31.0;;2026-01-19T08:00:00Z;
;;;;36.883421,127.20737099999998;;39.0;;2026-01-19T08:00:00Z;
;;;;35.236111,128.683889;;42.0;;2026-01-19T08:00:00Z;
;;;;40.940119,-73.7561704;;14.5;;2025-01-13T23:00:00Z;
;;;;53.55566799998861,9.943012000077177;;21.63;;2026-01-19T05:00:00Z;
;;;;30.236699999999995,119.7183;;61.0;;2021-08-09T11:00:00Z;
;;;;-41.201,175.205;;4.541666666666667;;2024-03-09T19:00:00Z;
;;;;37.70805000000001,126.28134999999999;;30.0;;2026-01-19T08:00:00Z;
;;;;36.6529558,126.66770180000002;;22.0;;2026-01-19T08:00:00Z;
;;;;31.3302,118.879;;60.0;;2021-08-09T11:00:00Z;
;;;;36.537527000000004,129.40708599999996;;44.0;;2026-01-19T08:00:00Z;
;;;;35.3077015,128.7311228;;65.0;;2026-01-19T08:00:00Z;
;;;;35.127142,129.046701;;44.0;;2026-01-19T08:00:00Z;
;;;;40.748998,-111.934125;;1.708333323399226;;2025-01-13T23:00:00Z;
;;;;21.0119,105.8644;;56.5;;2024-01-30T08:00:00Z;
;;;;19.3621389,98.4375556;;131.34047571818033;;2024-03-09T19:00:00Z;
;;;;38.076741000042894,23.697781000444547;;6.0;;2026-01-19T06:00:00Z;
;;;;46.775032999974705,23.59661899979443;;112.554443;;2026-01-19T06:00:00Z;
;;;;51.47230908118687,-0.08600623929255025;;41.03685474395752;;2024-03-09T19:00:00Z;
;;;;30.323,-97.7496;;0.16577381190533438;;2025-01-13T23:00:00Z;
;;;;31.2326,118.2746;;56.0;;2021-08-09T11:00:00Z;
;;;;40.1465,117.07089999999998;;33.0;;2021-08-09T11:00:00Z;
;;;;32.631229,-117.059074;;22.0;;2026-01-19T08:00:00Z;
;;;;29.666,-95.444;;5.916666666666667;;2025-01-13T23:00:00Z;
;;;;51.75659299995488,14.327997999577413;;24.0;;2026-01-19T05:00:00Z;
;;;;-0.161684749654914,-78.48064546109624;;10.48809540271759;;2024-12-13T22:00:00Z;
;;;;16.4436,103.51299999999999;;98.0;;2026-01-19T08:00:00Z;
;;;;40.2958293,69.6089663;;57.81666628519694;;2024-12-21T11:00:00Z;
;;;;49.300521000173724,21.277866999937125;;28.131;;2026-01-01T00:00:00Z;
;;;;56.51101399980861,27.337747000221505;;26.0;;2026-01-19T06:00:00Z;
;;;;44.54999999984533,26.0700000001739;;7.631861;;2024-07-30T11:00:00Z;
;;;;43.312170000128866,-1.9808299995684484;;7.0;;2026-01-19T06:00:00Z;
;;;;49.62877099994697,8.364779000195222;;27.4795;;2026-01-19T06:00:00Z;
;;;;43.24109999999758,-2.8836999999949424;;8.0;;2026-01-19T06:00:00Z;
;;;;-34.143888375919,-70.737131207664;;70.0;;2026-01-19T06:00:00Z;
;;;;13.732667711114303,100.51601151861196;;15.083333333333334;;2024-03-09T19:00:00Z;
;;;;43.445399999770245,-7.918100000447186;;3.1;;2026-01-19T05:00:00Z;
;;;;19.192056,72.9585188;;179.51;;2026-01-05T08:30:00Z;
;;;;35.10840000000001,118.36040000000001;;70.0;;2021-08-09T11:00:00Z;
;;;;21.516500000000004,111.01;;34.0;;2021-08-09T11:00:00Z;
;;;;25.966399999999997,119.51890000000002;;32.0;;2021-08-09T11:00:00Z;
;;;;38.95208,115.31981;;26.0;;2021-08-09T11:00:00Z;
;;;;22.775000000000002,114.6517;;18.0;;2021-08-09T11:00:00Z;
;;;;39.727399999999996,106.813;;16.0;;2021-08-09T11:00:00Z;
;;;;39.9726,116.08799999999998;;42.0;;2021-08-09T11:00:00Z;
;;;;33.5906,114.09670000000001;;30.0;;2021-08-09T11:00:00Z;
;;;;38.0906,114.289;;52.0;;2021-08-09T11:00:00Z;
;;;;34.803228999999995,113.30952;;57.0;;2021-08-09T11:00:00Z;
;;;;29.3338,104.7636;;33.0;;2021-08-09T11:00:00Z;
;;;;40.0461,113.5931;;22.0;;2021-08-09T11:00:00Z;
;;;;39.8204,116.15409999999999;;37.0;;2021-08-09T11:00:00Z;
;;;;30.4072,104.07889999999999;;40.0;;2021-08-09T11:00:00Z;
;;;;34.1251,113.8134;;15.0;;2021-08-09T11:00:00Z;
;;;;31.8794,106.7677;;11.0;;2021-08-09T11:00:00Z;
;;;;38.98160000000001,116.0901;;42.0;;2021-08-09T11:00:00Z;
;;;;37.5162,105.1698;;36.0;;2021-08-09T11:00:00Z;
;;;;37.3414,122.13789999999999;;51.0;;2021-08-09T11:00:00Z;
;;;;36.97820000000001,117.1673;;105.0;;2021-08-09T11:00:00Z;
;;;;37.3956,117.9378;;88.0;;2021-08-09T11:00:00Z;
;;;;28.770299999999995,105.3617;;22.0;;2021-08-09T11:00:00Z;
;;;;35.6822,114.2617;;80.0;;2021-08-09T11:00:00Z;
;;;;36.4674,116.04899999999999;;75.0;;2021-08-09T11:00:00Z;
;;;;24.8336,102.8017;;43.0;;2021-08-09T11:00:00Z;
;;;;36.4789,103.6975;;37.0;;2021-08-09T11:00:00Z;
;;;;31.649400000000004,119.01379999999999;;75.0;;2021-08-09T11:00:00Z;
;;;;32.918299999999995,115.836;;21.0;;2021-08-09T11:00:00Z;
;;;;34.2956,108.70960000000001;;44.0;;2021-08-09T11:00:00Z;
;;;;31.416,120.65049999999998;;55.0;;2021-08-09T11:00:00Z;
;;;;27.925099999999997,120.69849999999998;;38.0;;2021-08-09T11:00:00Z;
;;;;22.0569,113.34940000000002;;27.0;;2021-08-09T11:00:00Z;
;;;;38.0322033,114.8506765;;53.0;;2021-08-09T11:00:00Z;
;;;;46.63400000000001,125.141;;10.0;;2021-08-09T11:00:00Z;
;;;;28.6681,121.2568;;37.0;;2021-08-09T11:00:00Z;
;;;;40.0597,113.3397;;51.0;;2021-08-09T11:00:00Z;
;;;;22.6198,114.0261;;16.0;;2021-08-09T11:00:00Z;
;;;;23.5699,116.403;;37.0;;2021-08-09T11:00:00Z;
;;;;37.69400000000001,118.09169999999999;;69.0;;2021-08-09T11:00:00Z;
;;;;42.31470000000001,118.93589999999999;;34.0;;2021-08-09T11:00:00Z;
;;;;22.6451,114.1871;;22.0;;2021-08-09T11:00:00Z;
;;;;35.0215,118.3564;;70.0;;2021-08-09T11:00:00Z;
;;;;31.4753,120.31420000000001;;67.0;;2021-08-09T11:00:00Z;
;;;;47.7369,128.6871;;17.0;;2021-08-09T11:00:00Z;
;;;;30.6758,107.7983;;15.0;;2021-08-09T11:00:00Z;
;;;;24.673599999999997,102.59670000000001;;25.0;;2021-08-09T11:00:00Z;
;;;;40.3844,116.84000000000002;;39.0;;2021-08-09T11:00:00Z;
;;;;35.0891,115.55639999999998;;46.0;;2021-08-09T11:00:00Z;
;;;;39.02311,115.62909;;33.0;;2021-08-09T11:00:00Z;
;;;;23.0381,113.73379999999999;;20.0;;2021-08-09T11:00:00Z;
;;;;47.434599999999996,128.4741;;10.0;;2021-08-09T11:00:00Z;
;;;;39.7603,115.9577;;55.0;;2021-08-09T11:00:00Z;
;;;;35.2706,115.47019999999999;;51.0;;2021-08-09T11:00:00Z;
;;;;37.433600000000006,121.52060000000002;;48.0;;2021-08-09T11:00:00Z;
;;;;23.208300000000005,112.56169999999999;;10.0;;2021-08-09T11:00:00Z;
;;;;38.9836,106.34950000000002;;30.0;;2021-08-09T11:00:00Z;
;;;;40.6261,109.9447;;18.0;;2021-08-09T11:00:00Z;
;;;;43.3658,88.3118;;15.0;;2021-08-09T11:00:00Z;
;;;;39.7169,117.3045;;31.0;;2021-08-09T11:00:00Z;
;;;;27.3533,105.36310000000002;;12.0;;2021-08-09T11:00:00Z;
;;;;44.01420000000001,87.3095;;24.0;;2021-08-09T11:00:00Z;
;;;;36.7149,119.17550000000001;;70.0;;2021-08-09T11:00:00Z;
;;;;23.729700000000005,109.17809999999999;;35.0;;2021-08-09T11:00:00Z;
;;;;23.2614,113.8051;;17.0;;2021-08-09T11:00:00Z;
;;;;32.062000000000005,121.067;;39.0;;2021-08-09T11:00:00Z;
;;;;31.205899999999996,121.39020000000001;;54.0;;2021-08-09T11:00:00Z;
;;;;50.409699999999994,124.1069;;12.0;;2021-08-09T11:00:00Z;
;;;;36.2275,117.1812;;66.0;;2021-08-09T11:00:00Z;
;;;;36.2018,117.0313;;49.0;;2021-08-09T11:00:00Z;
;;;;36.63,117.11709999999998;;85.0;;2021-08-09T11:00:00Z;
;;;;29.7287,107.35349999999998;;25.0;;2021-08-09T11:00:00Z;
;;;;29.3569,105.9017;;20.0;;2021-08-09T11:00:00Z;
;;;;31.1628,108.3872;;13.0;;2021-08-09T11:00:00Z;
;;;;29.1608,107.0944;;37.0;;2021-08-09T11:00:00Z;
;;;;39.27620000000001,118.43589999999999;;56.0;;2021-08-09T11:00:00Z;
;;;;37.2174,122.0693;;62.0;;2021-08-09T11:00:00Z;
;;;;6.1523128,-75.6274872;;-9999.0;;2021-09-30T13:00:00Z;
;;;;25.550194444444,-103.53480555556;;39.0;;2021-09-22T17:00:00Z;
;;;;-29.948517,30.964597;;63.892;;2021-09-19T11:00:00Z;
;;;;20.700278,-103.296389;;20.0;;2021-09-06T18:00:00Z;
;;;;46.8243469167798,-0.135460554953519;;29.2;;2021-10-07T09:00:00Z;
;;;;52.437165,-1.829999;;5.0;;2021-10-01T15:00:00Z;
;;;;50.7949277155416,0.0463360344017596;;19.0;;2021-11-30T12:00:00Z;
;;;;51.3487952927084,4.339709947084943;;32.5;;2021-11-24T01:00:00Z;
;;;;-0.09548,-78.44988;;0.0;;2021-11-24T16:00:00Z;
;;;;58.4113999995214,15.6304;;31.81;;2021-11-22T10:00:00Z;
;;;;31.768056,-106.501111;;18.0;;2021-11-12T12:00:00Z;
;;;;20.719444,-103.355278;;68.0;;2021-11-09T16:00:00Z;
;;;;31.768056,-106.501111;;22.0;;2021-11-10T17:00:00Z;
;;;;31.768056,-106.501111;;20.0;;2021-11-10T18:00:00Z;
;;;;31.768056,-106.501111;;27.0;;2021-11-11T08:00:00Z;
;;;;31.768056,-106.501111;;45.0;;2021-11-11T16:00:00Z;
;;;;31.768056,-106.501111;;43.0;;2021-11-11T17:00:00Z;
;;;;45.366151,-106.48982;;0.0;;2021-11-02T15:00:00Z;
;;;;47.2395527994649,11.390653;;7.27649974;;2021-12-30T23:00:00Z;
;;;;50.655439,4.668288;;5.771;;2021-12-31T01:00:00Z;
;;;;51.52785,17.276844;;9.08149;;2021-12-31T22:00:00Z;
;;;;50.798077,21.425467;;137.64;;2021-12-27T07:00:00Z;
;;;;-12.017094,-76.948597;;110.13;;2021-12-24T14:00:00Z;
;;;;42.152227,11.93583;;4.0;;2021-12-18T23:00:00Z;
;;;;-25.38512,28.254542;;15.47;;2021-12-20T19:00:00Z;
;;;;36.33252,-119.29095;;7.0;;2021-12-15T17:00:00Z;
;;;;50.019053,21.369344;;48.2974;;2021-12-14T08:00:00Z;
;;;;-27.4848,153.032;;13.7;;2021-12-09T00:00:00Z;
;;;;-21.1595,149.155;;14.4;;2021-12-09T00:00:00Z;
;;;;-23.8351,151.254;;22.7;;2021-12-09T00:00:00Z;
;;;;-27.5358,152.993;;9.0;;2021-12-09T00:00:00Z;
;;;;-23.7744,151.105;;9.8;;2021-12-09T00:00:00Z;
;;;;-27.4654,153.087;;15.2;;2021-12-09T00:00:00Z;
;;;;-23.9408,151.351;;10.6;;2021-12-09T00:00:00Z;
;;;;-21.9995,148.071;;16.1;;2021-12-09T00:00:00Z;
;;;;-19.2589,146.826;;10.6;;2021-12-09T00:00:00Z;
;;;;49.483597,20.028992;;78.9368;;2021-12-06T08:00:00Z;
;;;;-27.752799999999997,152.651;;12.5;;2021-12-09T00:00:00Z;
;;;;50.845402,0.49292;;12.4;;2022-01-31T09:00:00Z;
;;;;50.850797,0.52221;;17.1;;2022-01-31T10:00:00Z;
;;;;13.77553,100.569195;;42.0;;2022-01-28T10:00:00Z;
;;;;49.2763912615378,2.48217089416201;;19.8;;2022-01-18T08:00:00Z;
;;;;46.052827,13.619504;;37.0;;2022-01-19T12:00:00Z;
;;;;4.5958,-74.14855;;995.0;;2022-01-15T22:00:00Z;
;;;;62.2899899995585,25.70917;;4.1011592;;2022-01-12T06:00:00Z;
;;;;40.83826,29.5803;;19.57;;2022-01-10T08:00:00Z;
;;;;43.0949999994642,-8.49472222;;8.4;;2022-01-02T00:00:00Z;
;;;;43.1738888794642,-8.18833333;;10.0;;2022-01-02T00:00:00Z;
;;;;43.1858333294641,-8.46861111;;8.0;;2022-01-01T23:00:00Z;
;;;;-28.662989,32.017791;;42.169;;2022-02-21T03:00:00Z;
;;;;13.853457,100.527132;;33.0;;2022-02-11T02:00:00Z;
;;;;38.9792799994747,-1.85213;;19.0;;2022-02-02T08:00:00Z;
;;;;51.158094,-0.150715;;4.7;;2022-02-01T11:00:00Z;
;;;;13.52344,99.814082;;37.0;;2022-03-28T00:00:00Z;
;;;;19.5759666,101.0815166;;41.0;;2022-03-18T13:00:00Z;
;;;;-26.234889,27.698639;;0.0;;2022-03-15T11:00:00Z;
;;;;48.4366669994672,17.019722;;17.718;;2022-04-29T10:00:00Z;
;;;;48.8847000397831,6.05139311363706;;12.2;;2022-04-19T03:00:00Z;
;;;;41.192103,32.627233;;41.02;;2022-04-13T05:00:00Z;
;;;;41.179742,32.630978;;36.76;;2022-04-13T06:00:00Z;
;;;;21.392834,-157.969131;;10.0;;2022-04-06T18:00:00Z;
;;;;-37.82743,144.8801;;11.32;;2022-04-05T03:00:00Z;
;;;;4.658369999999999,-74.084;;38.19343;;2022-04-01T05:00:00Z;
;;;;4.76251,-74.09343;;49.5172;;2022-04-01T05:00:00Z;
;;;;4.57619,-74.13093000000002;;37.0;;2022-04-01T05:00:00Z;
;;;;4.70939,-74.03199;;34.93;;2022-04-01T05:00:00Z;
;;;;4.53120556,-74.11171388888887;;44.88692;;2022-04-01T05:00:00Z;
;;;;4.7358210000000005,-74.125839;;54.25208;;2022-04-01T05:00:00Z;
;;;;4.6675,-74.14861111111112;;65.20256;;2022-04-01T05:00:00Z;
;;;;4.73725,-74.06944444444444;;29.63219;;2022-04-01T05:00:00Z;
;;;;12.73518333,101.13565;;36.0;;2022-05-25T19:00:00Z;
;;;;-29.858283,31.027286;;0.0;;2022-05-20T07:00:00Z;
;;;;-29.73575,30.587543999999998;;90.698;;2022-05-11T09:00:00Z;
;;;;-29.723754,30.651493;;90.698;;2022-05-11T09:00:00Z;
;;;;39.595798,-110.76999700000002;;23.0;;2022-05-06T15:00:00Z;
;;;;51.539324,-0.070078971;;28.0;;2022-06-28T11:00:00Z;
;;;;-30.033225,30.890176;;11.0;;2022-06-26T00:00:00Z;
;;;;12.67155,101.2758667;;49.0;;2025-01-01T13:00:00Z;
;;;;-32.88,27.4;;7.24;;2022-06-14T13:00:00Z;
;;;;33.5233034,126.54083679999998;;48.0;;2026-01-19T08:00:00Z;
;;;;19.336111,98.954444;;22.0;;2022-06-08T02:00:00Z;
;;;;52.398175,16.959519;;17.8496;;2022-07-27T07:00:00Z;
;;;;-33.927762,18.857242;;277.739;;2022-07-26T00:00:00Z;
;;;;23.243639,72.68994;;0.0;;2022-07-22T12:00:00Z;
;;;;51.5500559909969,-0.0633016026789864;;29.0;;2022-07-18T12:00:00Z;
;;;;51.5150461674013,-0.00841849265642741;;25.5;;2025-12-22T13:00:00Z;
;;;;58.38845999984962,8.251900000206485;;5.39;;2022-08-19T08:00:00Z;
;;;;14.022376,99.536195;;17.0;;2022-08-19T16:00:00Z;
;;;;51.615447,15.301667;;0.0;;2022-08-09T10:00:00Z;
;;;;13.599149,100.597345;;38.0;;2022-09-30T01:00:00Z;
;;;;39.063033,-119.2044;;15.0;;2022-09-23T01:00:00Z;
;;;;22.06047,88.109737;;85.33;;2022-10-31T02:00:00Z;
;;;;17.6599188,75.9063906;;113.7;;2022-10-31T02:00:00Z;
;;;;25.3505986,82.9083074;;119.0;;2022-10-31T02:00:00Z;
;;;;20.0073285,73.7762427;;71.84;;2022-10-31T02:00:00Z;
;;;;16.5150833,80.5181667;;91.0;;2022-10-31T02:00:00Z;
;;;;22.624758,75.675238;;289.0;;2022-10-31T02:00:00Z;
;;;;28.6573814,77.1585447;;235.44;;2022-10-31T02:00:00Z;
;;;;16.9872867,81.7363176;;86.0;;2022-10-31T02:00:00Z;
;;;;30.649961,76.331442;;142.32;;2022-10-31T02:00:00Z;
;;;;25.14389,75.821256;;158.7;;2022-10-31T02:00:00Z;
;;;;12.990328,77.5431385;;44.07;;2022-10-31T02:00:00Z;
;;;;8.5149093,76.9435879;;56.0;;2022-10-31T02:00:00Z;
;;;;31.62,74.876512;;137.95;;2022-10-31T02:00:00Z;
;;;;27.554793,76.611536;;133.54;;2022-10-31T02:00:00Z;
;;;;31.321907,75.578914;;102.82;;2022-10-31T02:00:00Z;
;;;;13.67,79.35;;91.0;;2022-10-31T02:00:00Z;
;;;;22.9682591,76.064118;;167.0;;2022-10-31T02:00:00Z;
;;;;24.58434363,80.8549414;;36.92;;2022-10-31T02:00:00Z;
;;;;28.646233,77.358075;;286.0;;2022-10-31T02:00:00Z;
;;;;23.331731,75.045981;;150.89;;2022-10-31T02:00:00Z;
;;;;19.0863,72.8888;;67.0;;2022-10-31T02:00:00Z;
;;;;22.49929,88.36917;;102.5;;2022-10-31T02:00:00Z;
;;;;29.5364,75.0158;;211.1;;2022-10-31T02:00:00Z;
;;;;19.000083,72.813993;;121.0;;2022-10-31T02:00:00Z;
;;;;23.81748678,79.446246;;93.0;;2022-10-31T02:00:00Z;
;;;;28.060249,76.113115;;150.4;;2022-10-31T02:00:00Z;
;;;;12.920984,77.584908;;104.0;;2022-10-31T02:00:00Z;
;;;;28.47272,77.482;;329.0;;2022-10-31T02:00:00Z;
;;;;28.406963,77.849831;;302.0;;2022-10-31T01:00:00Z;
;;;;28.9535882,77.7622941;;236.0;;2022-10-31T02:00:00Z;
;;;;28.557054,77.453663;;369.0;;2022-10-31T02:00:00Z;
;;;;28.757294,77.278792;;311.0;;2022-10-31T02:00:00Z;
;;;;11.55358,76.55521;;39.85;;2022-10-31T02:00:00Z;
;;;;28.60909,77.0325413;;357.6;;2022-10-31T02:00:00Z;
;;;;13.1662,80.2584;;26.87;;2022-10-31T02:00:00Z;
;;;;28.685382,77.453839;;351.0;;2022-10-31T02:00:00Z;
;;;;26.83399722,80.8917361;;251.3;;2022-10-31T02:00:00Z;
;;;;13.1276288,78.1570122;;88.0;;2022-10-31T02:00:00Z;
;;;;27.23711,78.01936;;105.3;;2022-10-31T02:00:00Z;
;;;;25.32393,82.99687;;162.19;;2022-10-31T02:00:00Z;
;;;;26.509954,80.249612;;178.29;;2022-10-31T02:00:00Z;
;;;;27.571409,77.655757;;387.1;;2022-10-31T02:00:00Z;
;;;;27.169338,78.03582;;121.32;;2022-10-31T02:00:00Z;
;;;;28.840739,78.697531;;66.0;;2022-10-31T02:00:00Z;
;;;;28.964949,77.278761;;230.0;;2022-10-31T02:00:00Z;
;;;;23.8175497,91.2726974;;82.8;;2022-10-31T02:00:00Z;
;;;;24.8207389,93.94230849999998;;12.0;;2022-10-31T02:00:00Z;
;;;;27.1594,78.3953;;75.2;;2022-10-31T02:00:00Z;
;;;;28.359581,79.414455;;111.56;;2022-10-31T02:00:00Z;
;;;;43.618889,-116.213611;;8.0;;2022-10-26T14:00:00Z;
;;;;59.85953006,17.64248414;;15.7;;2022-10-28T06:00:00Z;
;;;;38.400618,27.150843;;20.223;;2022-10-28T11:00:00Z;
;;;;40.2897905275791,33.0129439615596;;9.031;;2022-10-28T10:00:00Z;
;;;;41.181944,27.816944;;7.785;;2022-10-28T14:00:00Z;
;;;;13.35461667,100.9792167;;37.0;;2022-10-25T09:00:00Z;
;;;;24.10897,82.64558;;180.0;;2022-10-16T16:00:00Z;
